,Bid,Ask
2018-06-29 00:00:08.964,1.15647,1.15648
2018-06-29 00:00:08.981,1.15647,1.15649
2018-06-29 00:00:09.039,1.15647,1.15648
2018-06-29 00:00:09.101,1.15646,1.15648
2018-06-29 00:00:09.142,1.15645,1.15648
2018-06-29 00:00:09.164,1.15645,1.15647
2018-06-29 00:00:10.931,1.15644,1.15647
2018-06-29 00:00:11.488,1.15644,1.15646
2018-06-29 00:00:12.082,1.15644,1.15647
2018-06-29 00:00:13.173,1.15644,1.15646
2018-06-29 00:00:13.175,1.15645,1.15646
2018-06-29 00:00:13.227,1.15645,1.15647
2018-06-29 00:00:13.236,1.15645,1.15646
2018-06-29 00:00:13.435,1.15646,1.15646
2018-06-29 00:00:13.459,1.15646,1.15648
2018-06-29 00:00:13.575,1.15646,1.15647
2018-06-29 00:00:13.587,1.15647,1.15647
2018-06-29 00:00:13.593,1.15647,1.15649
2018-06-29 00:00:13.631,1.15649,1.15649
2018-06-29 00:00:13.642,1.1565,1.15649
2018-06-29 00:00:13.690,1.1565,1.15651
2018-06-29 00:00:13.708,1.15649,1.15651
2018-06-29 00:00:13.877,1.15649,1.1565
2018-06-29 00:00:13.996,1.15649,1.15649
2018-06-29 00:00:13.998,1.15648,1.15649
2018-06-29 00:00:14.000,1.15648,1.1565
2018-06-29 00:00:14.072,1.15647,1.15649
2018-06-29 00:00:14.086,1.15646,1.15649
2018-06-29 00:00:14.209,1.15646,1.15648
2018-06-29 00:00:15.005,1.15647,1.15648
2018-06-29 00:00:15.011,1.15647,1.15649
2018-06-29 00:00:15.015,1.15648,1.15649
2018-06-29 00:00:15.021,1.15649,1.15649
2018-06-29 00:00:15.028,1.15649,1.1565
2018-06-29 00:00:15.030,1.15649,1.15651
2018-06-29 00:00:15.036,1.1565,1.15651
2018-06-29 00:00:15.114,1.15649,1.15651
2018-06-29 00:00:15.165,1.1565,1.15651
2018-06-29 00:00:15.175,1.15649,1.15651
2018-06-29 00:00:15.375,1.15649,1.15652
2018-06-29 00:00:15.692,1.1565,1.1565299999999998
2018-06-29 00:00:15.800,1.15651,1.1565299999999998
2018-06-29 00:00:16.049,1.1565,1.1565299999999998
2018-06-29 00:00:16.051,1.1565,1.15652
2018-06-29 00:00:17.204,1.15649,1.15652
2018-06-29 00:00:21.437,1.1565,1.15652
2018-06-29 00:00:23.231,1.15651,1.15652
2018-06-29 00:00:23.245,1.1565299999999998,1.15654
2018-06-29 00:00:23.269,1.1565299999999998,1.15655
2018-06-29 00:00:23.275,1.15652,1.15654
2018-06-29 00:00:23.290,1.15652,1.1565299999999998
2018-06-29 00:00:23.393,1.15651,1.1565299999999998
2018-06-29 00:00:23.401,1.15649,1.15652
2018-06-29 00:00:24.123,1.15649,1.15651
2018-06-29 00:00:24.125,1.15649,1.1565
2018-06-29 00:00:24.129,1.15649,1.15649
2018-06-29 00:00:24.137,1.15649,1.1565
2018-06-29 00:00:24.144,1.15649,1.15647
2018-06-29 00:00:24.154,1.15647,1.15648
2018-06-29 00:00:24.200,1.15647,1.15649
2018-06-29 00:00:24.280,1.15647,1.15648
2018-06-29 00:00:24.297,1.15646,1.15646
2018-06-29 00:00:24.304,1.15646,1.15648
2018-06-29 00:00:24.306,1.15646,1.15647
2018-06-29 00:00:24.329,1.15645,1.15647
2018-06-29 00:00:24.345,1.1564299999999998,1.15645
2018-06-29 00:00:24.487,1.15642,1.15645
2018-06-29 00:00:24.845,1.15642,1.15644
2018-06-29 00:00:25.393,1.15642,1.15645
2018-06-29 00:00:25.414,1.15642,1.15644
2018-06-29 00:00:26.348,1.15642,1.15645
2018-06-29 00:00:30.018,1.15642,1.15644
2018-06-29 00:00:31.003,1.15642,1.15645
2018-06-29 00:00:31.114,1.15642,1.15644
2018-06-29 00:00:31.458,1.15641,1.1564299999999998
2018-06-29 00:00:31.461,1.15641,1.15644
2018-06-29 00:00:31.471,1.15641,1.1564299999999998
2018-06-29 00:00:31.477,1.15641,1.15642
2018-06-29 00:00:31.485,1.1564,1.15642
2018-06-29 00:00:31.511,1.15639,1.15641
2018-06-29 00:00:31.806,1.1564,1.15641
2018-06-29 00:00:33.114,1.15639,1.15641
2018-06-29 00:00:45.024,1.15639,1.1564
2018-06-29 00:00:45.071,1.15639,1.15641
2018-06-29 00:00:45.187,1.1564,1.15641
2018-06-29 00:00:45.267,1.15639,1.15641
2018-06-29 00:00:53.971,1.1564,1.15641
2018-06-29 00:00:54.031,1.15641,1.15641
2018-06-29 00:00:54.047,1.15642,1.15641
2018-06-29 00:00:54.053,1.15642,1.15644
2018-06-29 00:00:54.081,1.1564299999999998,1.15645
2018-06-29 00:00:55.281,1.15642,1.15645
2018-06-29 00:00:55.334,1.15642,1.15644
2018-06-29 00:00:55.538,1.15641,1.1564299999999998
2018-06-29 00:00:55.546,1.15641,1.15642
2018-06-29 00:00:55.559,1.1564,1.15642
2018-06-29 00:00:55.610,1.15639,1.15642
2018-06-29 00:00:56.021,1.1564,1.15642
2018-06-29 00:01:00.532,1.1564,1.15641
2018-06-29 00:01:02.922,1.15639,1.15641
2018-06-29 00:01:03.275,1.15638,1.15641
2018-06-29 00:01:03.479,1.15639,1.15641
2018-06-29 00:01:06.849,1.15639,1.15642
2018-06-29 00:01:11.137,1.15639,1.15641
2018-06-29 00:01:12.248,1.15639,1.15642
2018-06-29 00:01:12.250,1.15639,1.15641
2018-06-29 00:01:12.252,1.15639,1.1564
2018-06-29 00:01:12.271,1.15639,1.15639
2018-06-29 00:01:12.277,1.15636,1.15638
2018-06-29 00:01:12.398,1.15636,1.1563700000000001
2018-06-29 00:01:21.723,1.15636,1.15638
2018-06-29 00:01:23.104,1.15636,1.1563700000000001
2018-06-29 00:01:23.380,1.15636,1.15638
2018-06-29 00:01:23.429,1.1563700000000001,1.15639
2018-06-29 00:01:25.073,1.15638,1.1564
2018-06-29 00:01:25.085,1.15639,1.15641
2018-06-29 00:01:25.195,1.15638,1.15641
2018-06-29 00:01:25.335,1.15639,1.15641
2018-06-29 00:01:25.388,1.15639,1.15642
2018-06-29 00:01:25.402,1.1564,1.15642
2018-06-29 00:01:32.520,1.15639,1.15641
2018-06-29 00:01:33.051,1.1564,1.15641
2018-06-29 00:01:39.579,1.1564,1.15642
2018-06-29 00:01:46.595,1.1564,1.15641
2018-06-29 00:01:46.597,1.1564,1.1564
2018-06-29 00:01:46.599,1.15639,1.1564
2018-06-29 00:01:46.601,1.15639,1.15639
2018-06-29 00:01:46.630,1.1563700000000001,1.15638
2018-06-29 00:01:46.738,1.15636,1.15638
2018-06-29 00:01:46.742,1.15636,1.1563700000000001
2018-06-29 00:01:46.761,1.15635,1.1563700000000001
2018-06-29 00:01:46.786,1.15634,1.1563700000000001
2018-06-29 00:01:46.923,1.15635,1.1563700000000001
2018-06-29 00:01:47.307,1.15635,1.15638
2018-06-29 00:01:48.034,1.15635,1.15639
2018-06-29 00:01:48.038,1.15636,1.15639
2018-06-29 00:01:48.044,1.1563700000000001,1.15639
2018-06-29 00:01:48.059,1.15639,1.15639
2018-06-29 00:01:48.066,1.15639,1.1564
2018-06-29 00:01:48.079,1.1564,1.1564
2018-06-29 00:01:48.085,1.1564,1.15642
2018-06-29 00:01:48.181,1.1564,1.1564299999999998
2018-06-29 00:01:48.230,1.15641,1.1564299999999998
2018-06-29 00:01:48.803,1.15641,1.15642
2018-06-29 00:01:49.090,1.15642,1.1564299999999998
2018-06-29 00:01:49.092,1.15642,1.15644
2018-06-29 00:01:49.097,1.1564299999999998,1.15644
2018-06-29 00:01:49.101,1.15644,1.15645
2018-06-29 00:01:49.241,1.1564299999999998,1.15645
2018-06-29 00:01:49.263,1.1564299999999998,1.15646
2018-06-29 00:01:49.497,1.1564299999999998,1.15645
2018-06-29 00:01:49.549,1.15644,1.15646
2018-06-29 00:01:49.563,1.15645,1.15646
2018-06-29 00:01:49.658,1.15645,1.15647
2018-06-29 00:01:49.697,1.15645,1.15648
2018-06-29 00:01:49.713,1.15646,1.15648
2018-06-29 00:01:49.722,1.15646,1.15649
2018-06-29 00:01:49.726,1.15647,1.15649
2018-06-29 00:01:49.732,1.15646,1.15649
2018-06-29 00:01:49.739,1.15647,1.15649
2018-06-29 00:01:49.852,1.15647,1.1565
2018-06-29 00:01:49.868,1.15648,1.1565
2018-06-29 00:01:49.923,1.15648,1.15649
2018-06-29 00:01:49.967,1.15647,1.15649
2018-06-29 00:01:50.081,1.15647,1.15648
2018-06-29 00:01:53.169,1.15647,1.15647
2018-06-29 00:01:53.174,1.15647,1.15648
2018-06-29 00:01:53.177,1.15647,1.15647
2018-06-29 00:01:53.287,1.15647,1.15648
2018-06-29 00:01:53.315,1.15647,1.15647
2018-06-29 00:01:53.363,1.15647,1.15648
2018-06-29 00:01:53.470,1.15647,1.15647
2018-06-29 00:01:53.473,1.15647,1.15648
2018-06-29 00:01:53.649,1.15647,1.15647
2018-06-29 00:01:53.652,1.15647,1.15648
2018-06-29 00:01:53.839,1.15647,1.15647
2018-06-29 00:01:53.842,1.15647,1.15648
2018-06-29 00:01:54.040,1.15647,1.15647
2018-06-29 00:01:54.043,1.15647,1.15648
2018-06-29 00:01:54.240,1.15647,1.15647
2018-06-29 00:01:54.243,1.15647,1.15648
2018-06-29 00:01:54.442,1.15647,1.15647
2018-06-29 00:01:54.444,1.15647,1.15648
2018-06-29 00:01:54.631,1.15647,1.15647
2018-06-29 00:01:54.634,1.15647,1.15648
2018-06-29 00:01:54.831,1.15647,1.15647
2018-06-29 00:01:54.834,1.15647,1.15648
2018-06-29 00:01:54.968,1.15647,1.15647
2018-06-29 00:01:54.971,1.15647,1.15648
2018-06-29 00:01:57.785,1.15645,1.15648
2018-06-29 00:01:57.791,1.15645,1.15647
2018-06-29 00:01:58.215,1.15646,1.15648
2018-06-29 00:01:58.217,1.15648,1.15648
2018-06-29 00:01:58.222,1.15646,1.15648
2018-06-29 00:01:58.272,1.15646,1.15647
2018-06-29 00:01:58.674,1.15645,1.15647
2018-06-29 00:01:59.266,1.15645,1.15648
2018-06-29 00:01:59.269,1.15646,1.15648
2018-06-29 00:01:59.275,1.15646,1.15649
2018-06-29 00:01:59.279,1.15647,1.15649
2018-06-29 00:01:59.290,1.1565,1.1565
2018-06-29 00:01:59.292,1.1565,1.15651
2018-06-29 00:01:59.320,1.1565,1.15652
2018-06-29 00:01:59.334,1.1565,1.15651
2018-06-29 00:01:59.338,1.1565,1.1565
2018-06-29 00:01:59.385,1.15647,1.15648
2018-06-29 00:01:59.499,1.15647,1.15649
2018-06-29 00:01:59.535,1.15647,1.15648
2018-06-29 00:02:00.120,1.15646,1.15648
2018-06-29 00:02:00.348,1.15646,1.15647
2018-06-29 00:02:00.350,1.15645,1.15647
2018-06-29 00:02:00.375,1.1564299999999998,1.15645
2018-06-29 00:02:00.390,1.1564299999999998,1.15644
2018-06-29 00:02:00.431,1.15642,1.15644
2018-06-29 00:02:00.495,1.15641,1.1564299999999998
2018-06-29 00:02:00.607,1.15641,1.15642
2018-06-29 00:02:01.900,1.15641,1.1564299999999998
2018-06-29 00:02:01.904,1.15641,1.15644
2018-06-29 00:02:01.923,1.15644,1.15645
2018-06-29 00:02:01.954,1.15644,1.15646
2018-06-29 00:02:02.061,1.15644,1.15647
2018-06-29 00:02:02.165,1.15644,1.15646
2018-06-29 00:02:02.956,1.15644,1.15647
2018-06-29 00:02:03.060,1.15644,1.15646
2018-06-29 00:02:04.220,1.15644,1.15647
2018-06-29 00:02:04.280,1.15645,1.15647
2018-06-29 00:02:04.365,1.15646,1.15647
2018-06-29 00:02:06.154,1.15646,1.15648
2018-06-29 00:02:06.181,1.15647,1.15648
2018-06-29 00:02:06.250,1.15647,1.15649
2018-06-29 00:02:06.252,1.15648,1.1565
2018-06-29 00:02:06.269,1.15649,1.1565
2018-06-29 00:02:06.274,1.1565,1.15651
2018-06-29 00:02:06.296,1.1565,1.15652
2018-06-29 00:02:06.399,1.15651,1.15652
2018-06-29 00:02:06.546,1.1565,1.15652
2018-06-29 00:02:11.647,1.1565,1.15651
2018-06-29 00:02:11.860,1.15649,1.1565
2018-06-29 00:02:11.881,1.15647,1.15649
2018-06-29 00:02:11.906,1.15646,1.15648
2018-06-29 00:02:12.005,1.15645,1.15647
2018-06-29 00:02:12.018,1.15646,1.15647
2018-06-29 00:02:12.030,1.15648,1.15649
2018-06-29 00:02:12.037,1.15648,1.1565
2018-06-29 00:02:12.052,1.15649,1.15651
2018-06-29 00:02:12.069,1.1565,1.15651
2018-06-29 00:02:12.079,1.15649,1.15651
2018-06-29 00:02:12.103,1.15648,1.1565
2018-06-29 00:02:12.888,1.15649,1.1565
2018-06-29 00:02:12.890,1.15649,1.15651
2018-06-29 00:02:12.895,1.1565,1.15651
2018-06-29 00:02:12.912,1.1565,1.15652
2018-06-29 00:02:12.937,1.15649,1.15651
2018-06-29 00:02:16.446,1.1565,1.15651
2018-06-29 00:02:16.502,1.15649,1.15651
2018-06-29 00:02:20.032,1.1565,1.15651
2018-06-29 00:02:20.040,1.15651,1.15651
2018-06-29 00:02:20.120,1.1565,1.15651
2018-06-29 00:02:20.704,1.15649,1.15651
2018-06-29 00:02:22.551,1.1565,1.15651
2018-06-29 00:02:22.553,1.15651,1.15651
2018-06-29 00:02:22.555,1.15651,1.15652
2018-06-29 00:02:22.564,1.1565,1.15652
2018-06-29 00:02:22.609,1.15651,1.1565299999999998
2018-06-29 00:02:22.642,1.15652,1.1565299999999998
2018-06-29 00:02:22.644,1.15652,1.15654
2018-06-29 00:02:22.867,1.15652,1.1565299999999998
2018-06-29 00:02:22.870,1.15651,1.1565299999999998
2018-06-29 00:02:23.013,1.1565,1.15652
2018-06-29 00:02:23.070,1.1565,1.15651
2018-06-29 00:02:23.108,1.15649,1.15651
2018-06-29 00:02:23.310,1.1565,1.15651
2018-06-29 00:02:23.725,1.1565,1.15652
2018-06-29 00:02:24.196,1.15649,1.15652
2018-06-29 00:02:25.964,1.1565,1.15652
2018-06-29 00:02:26.075,1.15649,1.15652
2018-06-29 00:02:27.612,1.1565,1.15652
2018-06-29 00:02:27.614,1.15651,1.1565299999999998
2018-06-29 00:02:27.627,1.15652,1.1565299999999998
2018-06-29 00:02:27.634,1.15652,1.15654
2018-06-29 00:02:27.751,1.15651,1.15654
2018-06-29 00:02:29.242,1.15652,1.15654
2018-06-29 00:02:29.662,1.1565299999999998,1.15655
2018-06-29 00:02:29.664,1.15654,1.15655
2018-06-29 00:02:29.668,1.15655,1.15655
2018-06-29 00:02:29.676,1.15656,1.15655
2018-06-29 00:02:29.684,1.15656,1.15656
2018-06-29 00:02:29.686,1.15656,1.15658
2018-06-29 00:02:29.801,1.15656,1.15657
2018-06-29 00:02:29.813,1.15654,1.15656
2018-06-29 00:02:29.815,1.15655,1.15656
2018-06-29 00:02:29.823,1.15656,1.15656
2018-06-29 00:02:29.838,1.15657,1.15658
2018-06-29 00:02:29.856,1.15657,1.1566
2018-06-29 00:02:30.046,1.15657,1.15659
2018-06-29 00:02:30.395,1.15657,1.1566
2018-06-29 00:02:30.491,1.15658,1.1566
2018-06-29 00:02:30.501,1.15658,1.1566100000000001
2018-06-29 00:02:30.521,1.1566,1.1566100000000001
2018-06-29 00:02:30.591,1.1566,1.15662
2018-06-29 00:02:30.658,1.1566100000000001,1.15662
2018-06-29 00:02:30.719,1.1566100000000001,1.1566299999999998
2018-06-29 00:02:32.097,1.1566100000000001,1.15662
2018-06-29 00:02:34.905,1.1566,1.15662
2018-06-29 00:02:34.930,1.15659,1.1566100000000001
2018-06-29 00:02:37.687,1.15658,1.1566100000000001
2018-06-29 00:02:37.895,1.15659,1.1566100000000001
2018-06-29 00:02:38.381,1.15658,1.1566100000000001
2018-06-29 00:02:38.815,1.15659,1.1566100000000001
2018-06-29 00:02:39.937,1.15658,1.1566100000000001
2018-06-29 00:02:39.939,1.15658,1.1566
2018-06-29 00:02:39.941,1.15659,1.15659
2018-06-29 00:02:39.945,1.15659,1.15658
2018-06-29 00:02:39.964,1.15656,1.15658
2018-06-29 00:02:40.102,1.15655,1.15657
2018-06-29 00:02:41.840,1.15656,1.15657
2018-06-29 00:02:44.921,1.15655,1.15657
2018-06-29 00:02:49.517,1.15654,1.15656
2018-06-29 00:02:49.548,1.1565299999999998,1.15655
2018-06-29 00:02:49.561,1.1565299999999998,1.15654
2018-06-29 00:02:49.573,1.15652,1.1565299999999998
2018-06-29 00:02:49.592,1.15651,1.1565299999999998
2018-06-29 00:02:49.684,1.15651,1.15652
2018-06-29 00:02:49.698,1.1565,1.15652
2018-06-29 00:02:49.714,1.15651,1.15652
2018-06-29 00:02:49.725,1.15652,1.15652
2018-06-29 00:02:49.733,1.1565299999999998,1.15655
2018-06-29 00:02:49.772,1.15654,1.15655
2018-06-29 00:02:49.868,1.15654,1.15657
2018-06-29 00:02:49.883,1.15655,1.15657
2018-06-29 00:02:57.059,1.15654,1.15656
2018-06-29 00:02:57.083,1.15654,1.15655
2018-06-29 00:02:57.085,1.15652,1.15654
2018-06-29 00:02:57.113,1.15651,1.1565299999999998
2018-06-29 00:02:57.223,1.1565,1.15652
2018-06-29 00:02:57.238,1.15651,1.15652
2018-06-29 00:02:57.242,1.15652,1.15652
2018-06-29 00:02:57.246,1.15651,1.15652
2018-06-29 00:02:57.248,1.15651,1.1565299999999998
2018-06-29 00:02:57.272,1.15652,1.15654
2018-06-29 00:02:57.293,1.1565299999999998,1.15654
2018-06-29 00:02:57.297,1.1565299999999998,1.15656
2018-06-29 00:02:57.354,1.1565299999999998,1.15655
2018-06-29 00:02:57.835,1.1565299999999998,1.15656
2018-06-29 00:02:58.059,1.15654,1.15656
2018-06-29 00:03:04.834,1.1565299999999998,1.15656
2018-06-29 00:03:11.819,1.1565299999999998,1.15655
2018-06-29 00:03:11.849,1.1565299999999998,1.15654
2018-06-29 00:03:11.877,1.15652,1.15654
2018-06-29 00:03:11.903,1.15652,1.15655
2018-06-29 00:03:11.919,1.15652,1.15654
2018-06-29 00:03:26.023,1.15652,1.15655
2018-06-29 00:03:26.783,1.15652,1.15654
2018-06-29 00:03:33.264,1.1565299999999998,1.15654
2018-06-29 00:03:33.266,1.1565299999999998,1.15656
2018-06-29 00:03:33.419,1.15652,1.15654
2018-06-29 00:03:34.650,1.15652,1.1565299999999998
2018-06-29 00:03:34.669,1.1565,1.15652
2018-06-29 00:03:34.821,1.1565,1.15651
2018-06-29 00:03:34.881,1.1565,1.1565
2018-06-29 00:03:34.965,1.1565,1.15652
2018-06-29 00:03:35.171,1.1565,1.15651
2018-06-29 00:03:35.391,1.1565,1.1565
2018-06-29 00:03:35.394,1.1565,1.15652
2018-06-29 00:03:35.535,1.1565,1.15651
2018-06-29 00:03:35.581,1.1565,1.1565
2018-06-29 00:03:35.584,1.1565,1.15652
2018-06-29 00:03:35.781,1.1565,1.15651
2018-06-29 00:03:35.961,1.1565,1.1565
2018-06-29 00:03:35.964,1.1565,1.15652
2018-06-29 00:03:36.182,1.1565,1.15651
2018-06-29 00:03:36.981,1.1565,1.15652
2018-06-29 00:03:49.962,1.15649,1.15652
2018-06-29 00:03:54.139,1.1565,1.15652
2018-06-29 00:03:54.152,1.15651,1.15652
2018-06-29 00:03:54.163,1.15651,1.15654
2018-06-29 00:03:54.191,1.1565299999999998,1.15655
2018-06-29 00:03:54.255,1.15652,1.15655
2018-06-29 00:03:54.294,1.1565299999999998,1.15656
2018-06-29 00:03:54.402,1.15654,1.15656
2018-06-29 00:03:54.463,1.15654,1.15657
2018-06-29 00:03:54.465,1.15655,1.15657
2018-06-29 00:03:54.489,1.15654,1.15657
2018-06-29 00:03:54.527,1.15655,1.15657
2018-06-29 00:03:54.533,1.15656,1.15657
2018-06-29 00:03:54.536,1.15655,1.15657
2018-06-29 00:03:57.613,1.15656,1.15657
2018-06-29 00:03:57.615,1.15656,1.15658
2018-06-29 00:03:57.621,1.15658,1.15658
2018-06-29 00:03:57.635,1.15656,1.15658
2018-06-29 00:03:57.639,1.15658,1.1566
2018-06-29 00:03:57.658,1.15658,1.15659
2018-06-29 00:03:57.691,1.15658,1.1566
2018-06-29 00:03:57.721,1.15658,1.15659
2018-06-29 00:03:57.729,1.15656,1.15659
2018-06-29 00:03:57.758,1.15658,1.15659
2018-06-29 00:03:57.761,1.15658,1.1566
2018-06-29 00:03:57.863,1.15658,1.15659
2018-06-29 00:03:59.621,1.15658,1.15658
2018-06-29 00:03:59.627,1.15655,1.15657
2018-06-29 00:04:00.925,1.15654,1.15656
2018-06-29 00:04:03.650,1.15656,1.15657
2018-06-29 00:04:03.657,1.15655,1.15657
2018-06-29 00:04:03.675,1.15656,1.15657
2018-06-29 00:04:03.794,1.15656,1.15658
2018-06-29 00:04:03.944,1.15656,1.15657
2018-06-29 00:04:04.928,1.15655,1.15657
2018-06-29 00:04:05.731,1.15656,1.15658
2018-06-29 00:04:06.029,1.15656,1.15657
2018-06-29 00:04:06.665,1.15655,1.15657
2018-06-29 00:04:07.210,1.15655,1.15656
2018-06-29 00:04:07.212,1.15654,1.15655
2018-06-29 00:04:07.238,1.15652,1.15654
2018-06-29 00:04:07.321,1.15652,1.1565299999999998
2018-06-29 00:04:07.355,1.15651,1.1565299999999998
2018-06-29 00:04:07.363,1.15651,1.15652
2018-06-29 00:04:07.381,1.15649,1.15651
2018-06-29 00:04:07.477,1.15648,1.15649
2018-06-29 00:04:07.499,1.15647,1.15649
2018-06-29 00:04:07.532,1.15647,1.1565
2018-06-29 00:04:07.550,1.15648,1.1565
2018-06-29 00:04:07.564,1.15649,1.1565
2018-06-29 00:04:07.627,1.15649,1.15651
2018-06-29 00:04:07.761,1.15649,1.15652
2018-06-29 00:04:07.765,1.1565,1.15652
2018-06-29 00:04:07.914,1.1565,1.1565299999999998
2018-06-29 00:04:07.996,1.15651,1.1565299999999998
2018-06-29 00:04:08.270,1.1565,1.1565299999999998
2018-06-29 00:04:08.378,1.15651,1.1565299999999998
2018-06-29 00:04:08.432,1.1565,1.15652
2018-06-29 00:04:08.539,1.1565,1.1565299999999998
2018-06-29 00:04:08.869,1.15651,1.1565299999999998
2018-06-29 00:04:09.043,1.15652,1.1565299999999998
2018-06-29 00:04:09.051,1.15652,1.15654
2018-06-29 00:04:09.105,1.15652,1.15655
2018-06-29 00:04:09.126,1.1565299999999998,1.15655
2018-06-29 00:04:09.249,1.15654,1.15656
2018-06-29 00:04:09.325,1.1565299999999998,1.15656
2018-06-29 00:04:09.682,1.15654,1.15656
2018-06-29 00:04:11.369,1.1565299999999998,1.15656
2018-06-29 00:04:12.279,1.15654,1.15656
2018-06-29 00:04:12.606,1.1565299999999998,1.15656
2018-06-29 00:04:13.072,1.15655,1.15656
2018-06-29 00:04:13.466,1.15654,1.15656
2018-06-29 00:04:14.782,1.1565299999999998,1.15656
2018-06-29 00:04:15.667,1.15654,1.15656
2018-06-29 00:04:17.260,1.1565299999999998,1.15656
2018-06-29 00:04:17.305,1.1565299999999998,1.15654
2018-06-29 00:04:17.326,1.15652,1.15654
2018-06-29 00:04:17.404,1.15652,1.1565299999999998
2018-06-29 00:04:17.413,1.15651,1.1565299999999998
2018-06-29 00:04:17.417,1.15651,1.15652
2018-06-29 00:04:17.438,1.1565,1.15652
2018-06-29 00:04:17.536,1.15649,1.15652
2018-06-29 00:04:17.568,1.15649,1.15651
2018-06-29 00:04:17.712,1.15649,1.15652
2018-06-29 00:04:18.473,1.1565,1.15652
2018-06-29 00:04:18.558,1.15649,1.15652
2018-06-29 00:04:18.619,1.15648,1.15651
2018-06-29 00:04:18.660,1.15648,1.1565
2018-06-29 00:04:18.840,1.1565,1.15652
2018-06-29 00:04:18.849,1.15651,1.15652
2018-06-29 00:04:18.853,1.1565,1.15652
2018-06-29 00:04:18.863,1.15652,1.15652
2018-06-29 00:04:18.889,1.15649,1.15652
2018-06-29 00:04:18.895,1.1565,1.15652
2018-06-29 00:04:18.954,1.15649,1.15652
2018-06-29 00:04:18.967,1.15648,1.15651
2018-06-29 00:04:18.993,1.15649,1.15651
2018-06-29 00:04:19.019,1.1565,1.15652
2018-06-29 00:04:19.044,1.15651,1.15652
2018-06-29 00:04:19.094,1.15651,1.15651
2018-06-29 00:04:19.144,1.15651,1.15652
2018-06-29 00:04:19.188,1.15649,1.15652
2018-06-29 00:04:28.809,1.15649,1.15651
2018-06-29 00:04:41.192,1.15649,1.1565
2018-06-29 00:04:41.247,1.15647,1.1565
2018-06-29 00:04:42.463,1.15648,1.1565
2018-06-29 00:04:44.854,1.15648,1.15651
2018-06-29 00:04:46.474,1.15648,1.1565
2018-06-29 00:04:48.602,1.15648,1.15651
2018-06-29 00:04:48.616,1.15649,1.15651
2018-06-29 00:04:48.782,1.1565,1.15652
2018-06-29 00:04:48.797,1.1565,1.15651
2018-06-29 00:04:48.901,1.15649,1.15651
2018-06-29 00:04:50.526,1.1565,1.15651
2018-06-29 00:04:51.546,1.15649,1.15651
2018-06-29 00:04:52.407,1.1565,1.15651
2018-06-29 00:04:56.313,1.15649,1.15651
2018-06-29 00:04:56.708,1.1565,1.15651
2018-06-29 00:04:58.030,1.1565,1.15652
2018-06-29 00:04:58.216,1.15649,1.15652
2018-06-29 00:04:58.228,1.15649,1.15651
2018-06-29 00:04:59.043,1.15649,1.15652
2018-06-29 00:04:59.670,1.15649,1.15651
2018-06-29 00:05:00.070,1.1565,1.15651
2018-06-29 00:05:00.361,1.15649,1.15651
2018-06-29 00:05:01.274,1.1565,1.15651
2018-06-29 00:05:01.877,1.15649,1.15651
2018-06-29 00:05:01.886,1.1565,1.15651
2018-06-29 00:05:02.031,1.1565,1.15652
2018-06-29 00:05:05.006,1.15651,1.1565299999999998
2018-06-29 00:05:17.798,1.15651,1.15652
2018-06-29 00:05:17.904,1.15651,1.1565299999999998
2018-06-29 00:05:28.030,1.15651,1.15652
2018-06-29 00:05:28.236,1.15651,1.1565299999999998
2018-06-29 00:05:28.308,1.15652,1.1565299999999998
2018-06-29 00:05:28.328,1.1565299999999998,1.1565299999999998
2018-06-29 00:05:28.330,1.15654,1.15656
2018-06-29 00:05:28.367,1.15655,1.15656
2018-06-29 00:05:28.378,1.15655,1.15657
2018-06-29 00:05:31.325,1.15656,1.15658
2018-06-29 00:05:32.042,1.15656,1.15657
2018-06-29 00:05:32.141,1.15656,1.15658
2018-06-29 00:05:32.714,1.15656,1.15657
2018-06-29 00:05:34.590,1.15657,1.15658
2018-06-29 00:05:34.594,1.15656,1.15658
2018-06-29 00:05:34.726,1.15657,1.15658
2018-06-29 00:05:34.742,1.15657,1.15659
2018-06-29 00:05:34.746,1.15658,1.15659
2018-06-29 00:05:34.750,1.1566,1.15659
2018-06-29 00:05:34.762,1.1566,1.1566100000000001
2018-06-29 00:05:34.764,1.1566,1.15662
2018-06-29 00:05:34.788,1.1566100000000001,1.1566299999999998
2018-06-29 00:05:34.840,1.15662,1.15664
2018-06-29 00:05:34.881,1.15662,1.1566299999999998
2018-06-29 00:05:34.890,1.15662,1.15664
2018-06-29 00:05:34.915,1.1566299999999998,1.15665
2018-06-29 00:05:35.050,1.1566299999999998,1.15664
2018-06-29 00:05:35.928,1.1566299999999998,1.15665
2018-06-29 00:05:35.954,1.1566299999999998,1.15666
2018-06-29 00:05:36.031,1.15664,1.15666
2018-06-29 00:05:36.040,1.15665,1.15666
2018-06-29 00:05:36.046,1.15665,1.15667
2018-06-29 00:05:36.072,1.15666,1.15668
2018-06-29 00:05:36.575,1.15666,1.15667
2018-06-29 00:05:43.391,1.15665,1.15667
2018-06-29 00:05:43.405,1.15665,1.15666
2018-06-29 00:05:43.418,1.1566299999999998,1.15664
2018-06-29 00:05:43.441,1.15662,1.15664
2018-06-29 00:05:43.503,1.15662,1.1566299999999998
2018-06-29 00:05:43.546,1.15662,1.15664
